row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Ext_blank.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,10_QC.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,65_QC.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,55_QC.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,9_QC.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,66_QC.mzXML Peak height,21_QC.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,44_QC.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,32_QC.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,
6591,206.9313917571198,47.277504,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2555.0,0,0,0,0,0,0,0,0,0,0,2379.0288,0,0,0,0,0,0,0,0,0,1616.0,0,0,0,0,0,0,0,0,0,2143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6592,70.03079000540158,47.278336,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1130.2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435.0,1349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6595,97.04783899433782,47.281002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27250.0,26649.027,0,0,0,0,17363.072,0,0,26421.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31512.0,0,0,0,
6596,57.001388726868065,47.29833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,35877.48,0,0,0,0,34485.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36005.184,0,0,0,0,0,
6605,57.00008228938684,47.309998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53819.74,0,0,27791.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54306.55,0,0,0,0,0,0,0,0,49143.387,0,0,0,0,0,0,
6613,71.04454000302238,47.331192,,,,,,,,,,,0,0,0,0,0,0,0,0,2760.385,14591.0,0,2823.0,24834.0,0,3627.0,3540.0,2645.0,0,0,2703.3638,0,0,0,0,0,12744.0,2660.0,3647.0,0,0,0,4205.0,15745.0,0,0,0,0,0,2451.4458,2748.0,0,52142.0,19049.0,0,0,0,0,0,25005.0,0,38760.0,21202.0,0,0,0,1847.1337,0,
6616,79.00634575403907,47.345993,,,,,,,,,,,0,0,9687.238,4089.0735,21623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064.4507,0,0,0,12370.464,0,0,0,0,0,18926.0,5533.659,0,0,0,13294.0,0,0,0,0,0,0,6906.7275,0,0,1033.0,6258.0,2585.0,11872.318,0,0,0,0,0,16602.527,0,10965.785,0,0,
6617,117.01333641285512,47.3475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762.0,0,0,0,0,0,0,0,0,1612.7407,3647.0,0,0,0,0,1052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6619,79.00565660271621,47.35,,,,,,,,,,,0,6896.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8899.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10229.472,0,7047.408,0,
6626,79.00442053025571,47.356,,,,,,,,,,,0,0,0,0,0,9875.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10619.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9799.3125,0,0,0,0,0,11242.687,0,0,0,0,0,13558.475,0,0,0,0,0,0,0,0,
6627,79.00439711565416,47.358334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29506.219,0,0,0,0,0,0,0,0,0,0,0,0,5292.967,0,0,0,7146.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6632,79.00492133909619,47.362854,,,,,,,,,,,0,0,0,0,20009.996,0,20406.838,0,15938.13,0,7318.2344,0,0,0,0,9379.962,0,0,0,0,0,0,0,14656.685,0,0,0,0,0,0,0,0,0,12412.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6633,79.00299221361084,47.363,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405.062,0,0,0,12596.371,0,0,0,21143.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11365.05,0,0,0,0,0,0,0,0,14787.245,
6635,206.92817990583998,47.381668,,,,,,,,,,,0,0,2404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6649,55.00000000000002,47.468334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12895.124,0,0,0,0,0,15529.4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14124.328,0,0,0,0,
6655,73.00486740804013,47.50833,,,,,,,,,,,0,0,0,0,0,3740.0,0,0,0,0,0,0,0,0,0,0,0,0,3029.8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0,
6656,117.0106126596357,47.515,,,,,,,,,,,0,0,1969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056.7954,0,0,0,0,2450.8843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6667,96.01530867847363,47.558334,,,,,,,,,,,0,0,0,0,2724.0,0,0,0,0,0,0,2238.0,0,0,0,0,0,0,1533.3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6680,280.9178453284352,47.5975,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1458.1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.4498,0,1162.8434,0,0,0,0,0,1296.4695,0,0,0,0,0,1354.8414,0,0,1484.0,0,
6693,71.04279354932693,47.628998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1755.0,0,0,0,0,0,0,9023.0,0,0,0,0,0,0,3220.0,0,0,0,0,0,0,0,0,0,0,0,0,1147.3275,0,0,0,0,0,0,0,0,0,0,0,2480.0,0,0,0,0,0,0,0,
6695,55.00026947689461,47.63889,,,,,,,,,,,0,4943.1504,0,0,0,0,5853.34,4644.0,0,0,0,0,0,0,0,4303.0,0,0,0,0,0,0,0,0,0,0,0,0,6249.0,0,0,0,0,0,0,3988.006,5574.0,0,5679.1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8223.0,
6700,98.03436849234804,47.6475,,,,,,,,,,,0,0,0,0,0,0,0,0,7621.7295,0,0,0,0,0,6558.0,0,0,0,0,8155.1113,8620.0,0,0,0,5634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570.0,0,0,0,0,0,0,0,5799.1025,21237.258,0,5198.0,5278.211,0,0,
6701,55.00098126093872,47.647507,,,,,,,,,,,0,0,0,3618.0032,0,4411.693,0,0,0,3017.0,0,3094.134,0,3428.8103,0,0,4737.0,0,0,0,7305.0,4456.614,3896.48,5284.0,0,0,0,0,0,0,4124.0,0,6588.237,0,0,0,0,0,0,0,4280.432,3882.0,0,0,0,0,0,4068.0715,0,4623.8906,0,0,5382.542,0,0,3572.4348,0,
6703,98.0333800198564,47.650005,,,,,,,,,,,0,0,0,0,5973.0,0,0,0,0,0,0,0,19114.91,0,0,0,0,17559.35,0,0,0,0,0,0,0,0,0,4567.0,0,0,0,8916.563,0,0,0,0,0,0,0,0,0,0,0,0,10777.652,0,0,0,0,0,0,0,0,0,0,0,0,
6704,57.00764491444722,47.655,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6303.0,2434.3381,0,0,0,0,0,0,0,1842.1691,0,0,0,0,0,1201.0,0,1294.9088,0,3878.0,0,0,0,0,0,0,0,0,0,
6710,115.0160509626814,47.68333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.0,0,0,0,0,0,0,0,0,0,0,0,739.1393,0,0,
6717,79.00961479013198,47.71714,,,,,,,,,,,0,0,0,0,0,0,0,1204.0,0,0,0,0,0,0,0,0,1476.0,0,0,0,0,0,0,0,0,0,0,0,0,1151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415.0,1754.0,0,3302.0,0,0,1927.0988,0,0,
6735,91.01783829908901,47.7775,,,,,,,,,,,0,0,0,0,0,0,0,0,1438.0,0,0,0,0,0,0,1092.0,0,0,0,0,0,0,1148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146.8182,0,0,0,0,
6746,74.00097887351035,47.816265,,,,,,,,,,,0,4753.124,13051.64,0,25063.816,6410.2153,18229.238,0,15572.663,11576.139,0,13949.365,28747.295,13609.0,9355.165,7665.7285,13620.387,25673.467,0,11955.555,25701.902,8541.754,11142.219,21330.982,0,21004.12,12155.085,25463.355,5908.0,0,0,22878.125,26930.262,0,17946.193,6665.04,0,19662.158,8633.782,10575.459,5677.7935,15449.0205,15528.195,14227.828,11349.699,13386.327,11306.336,14439.794,20650.336,8329.72,6202.545,19845.861,23578.643,13666.513,29708.455,20366.455,18427.242,
6747,74.0003262346138,47.82125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32023.723,0,0,0,0,0,37235.086,0,0,0,0,34673.56,0,0,0,31775.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6748,96.02160258353338,47.83583,,,,,,,,,,,0,1700.7885,0,0,0,0,0,0,0,0,1846.0,0,0,0,0,0,0,0,0,0,0,0,0,2356.0,0,0,0,0,0,0,0,0,2739.0,0,0,0,0,0,0,0,0,2114.0,0,0,0,0,1899.0,0,0,0,0,0,0,0,0,0,0,
6764,96.00966872057013,47.868336,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1606.9895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.4633,0,1400.0604,0,0,0,0,0,0,0,0,0,0,0,
6768,57.006272388511135,47.87625,,,,,,,,,,,0,0,6487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603.1167,0,0,0,0,0,0,0,0,0,2965.0,0,0,0,0,0,0,0,0,4489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6773,93.03154583923623,47.893185,,,,,,,,,,,0,0,0,653.0,1207.0,1031.0,0,789.0,0,0,751.0,0,0,0,0,0,0,0,0,1173.2098,0,0,0,0,0,0,0,0,0,576.0,0,0,0,0,0,926.0,0,0,0,0,0,0,0,0,0,0,912.0,0,0,0,959.0,1543.0,0,0,0,0,0,
6777,280.92131661450236,47.901,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.0,0,0,1545.9457,0,0,0,1507.4247,0,0,0,0,0,0,0,0,0,0,0,1059.7241,0,0,0,1411.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6783,93.02509032574623,47.914997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.0,0,0,0,0,0,926.0,0,0,0,0,0,0,0,0,925.28375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6785,116.0167962710238,47.916252,,,,,,,,,,,0,638.07587,351.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.0,0,0,0,
6795,68.01524824321925,47.93375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.0,0,0,0,972.66785,0,945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.0,
6801,84.02023629217115,47.95,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,783.0,0,0,0,0,0,0,0,0,0,0,0,0,647.0,0,0,0,0,0,0,0,0,0,903.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904.9542,0,0,0,0,
6803,135.00959894631478,47.953335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.0,0,0,0,0,0,1001.0,0,0,759.18274,0,0,0,0,0,0,0,0,0,0,0,0,831.8016,836.0,0,
6808,280.9185388912091,47.961666,,,,,,,,,,,0,0,1389.0,1033.0,0,0,0,0,1608.0,0,0,0,0,0,0,0,0,0,1471.5623,0,0,1438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.0,0,0,0,0,0,0,0,0,1546.0,1344.7518,0,0,1551.4103,0,0,
6814,98.03765660599873,47.966003,,,,,,,,,,,0,0,0,0,0,0,0,0,1785.0,0,0,0,0,0,0,0,0,0,0,1420.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.0,0,0,0,1867.0,
6815,69.00873248384161,47.966667,,,,,,,,,,,0,2069.1797,0,0,0,1910.0,5842.0,0,0,0,1375.0,0,3124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921.0,0,0,7311.0,0,0,0,2983.0,0,0,0,1348.0,0,0,2020.0,0,0,0,1460.0,1777.0,2018.0,0,0,0,0,2724.0,0,1870.0,0,
6818,96.01838657874832,47.972,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161.0,0,0,0,0,0,0,0,0,0,0,1572.0,0,1923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836.0,0,0,0,0,0,0,0,0,0,0,0,0,1978.7767,0,0,
6822,107.04844213222047,47.983334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1007.9843,0,0,0,0,0,0,0,750.0,0,0,0,805.36975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6834,97.02223214644988,48.00875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546.1569,0,0,0,1525.0,0,0,0,0,0,0,0,0,0,0,0,1315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345.0,0,0,0,0,0,0,0,0,0,
6843,54.99664181101684,48.02667,,,,,,,,,,,0,3410.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6844,67.00473425964147,48.031666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376.2375,
6852,73.00210182278386,48.045,,,,,,,,,,,0,0,0,0,0,0,0,2862.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505.0,0,0,0,0,0,0,2695.0,0,0,0,0,3302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6853,99.05234623168143,48.04833,,,,,,,,,,,0,0,0,0,0,0,959.0,650.0,0,0,0,0,0,0,0,0,0,0,0,787.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.0,0,0,0,0,0,0,798.0,0,0,0,0,0,0,0,817.0,0,0,0,0,
6859,93.02334410547694,48.053333,,,,,,,,,,,0,0,0,0,1157.0,0,0,0,0,0,0,0,0,0,0,813.0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6861,93.03309445502504,48.055626,,,,,,,,,,,0,0,0,0,0,925.0,0,0,0,0,0,0,0,0,0,0,788.0,1514.0,0,0,0,0,0,0,0,0,0,0,1047.0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.0,0,0,0,0,0,0,889.0,822.0,1413.0693,0,0,0,0,0,
6872,70.03223390270355,48.0675,,,,,,,,,,,0,0,0,0,0,0,777.0,1737.0,2195.0,2418.9626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761.0,0,0,0,0,0,0,0,0,0,0,918.0,2409.8484,3390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6873,81.02079807265795,48.068573,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1391.0,0,0,0,0,0,1693.9762,1860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412.0,0,0,0,0,937.0562,0,1426.0,0,1449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6880,70.03407128600175,48.081665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3468.6943,0,4937.0,
6885,80.02049288273942,48.08857,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,662.0,0,0,0,0,0,0,0,0,0,0,865.0,0,0,0,617.4263,0,0,0,0,751.0,0,751.0,0,0,0,0,0,0,0,0,0,335.0,0,0,0,0,0,0,0,0,0,0,0,0,926.8336,
6887,70.03152842068265,48.095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.0,0,0,0,0,0,0,1378.0886,0,0,0,0,0,0,
6890,105.02925898740726,48.09625,,,,,,,,,,,0,0,0,590.0,0,0,0,0,0,0,0,0,0,0,0,724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.509,0,0,681.0,0,0,0,0,0,0,0,0,0,
6894,80.02223730758915,48.11333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.0,0,0,0,0,0,890.17163,0,0,0,0,0,0,0,0,0,809.0,0,0,0,0,0,0,0,0,
6895,96.0280548740908,48.11333,,,,,,,,,,,0,0,0,0,0,1788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876.0,0,0,0,0,0,0,0,0,1568.273,0,0,0,0,0,0,0,
6898,96.02074988497368,48.118332,,,,,,,,,,,0,0,0,0,0,1766.0,0,0,0,0,0,0,0,0,2161.0,0,1844.0,2723.0,1826.0,2101.4143,2103.0,0,0,1929.0,2204.0,0,0,0,0,0,0,0,0,0,0,0,0,1644.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113.0,0,0,
6910,55.00087643091427,48.132854,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2298.0,0,0,2292.0,3122.0,0,0,0,0,0,0,0,2826.0,0,0,0,0,0,0,0,0,0,0,0,2100.0,2439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2915.5217,0,0,0,0,
6911,73.00434257167672,48.134003,,,,,,,,,,,0,0,0,0,0,0,0,0,4072.0,0,0,0,0,0,0,0,0,0,0,0,3594.0,0,0,0,3641.3164,0,0,3329.0,0,3119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6913,132.98031305496247,48.13667,,,,,,,,,,,0,0,0,0,0,0,802.0,0,0,0,0,0,0,0,0,0,0,0,0,1007.62994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6919,55.0,48.158337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3248.327,0,0,0,0,0,0,0,0,0,0,0,3780.0,
6928,57.003636860388575,48.175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089.0,0,2200.9705,0,0,0,0,0,0,0,0,0,2242.0,4910.0,2791.0,0,0,0,0,0,0,0,
6932,206.92812175936535,48.179996,,,,,,,,,,,0,2129.2302,2836.0,0,0,0,0,2244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933.1812,0,0,0,0,0,0,0,0,0,0,
6936,69.00961191767975,48.19125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.0,0,0,0,1241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.9788,0,0,
6939,95.0340475935708,48.2005,,,,,,,,,,,0,0,0,0,1861.0,0,0,0,0,0,0,0,0,0,0,1456.0,0,0,0,0,0,0,0,1482.0,1813.0,0,0,0,0,960.0,0,0,0,0,0,0,0,0,0,0,0,1104.7257,0,1364.0,0,0,1365.0,0,0,0,1411.0,0,0,0,0,1444.0,0,
6960,206.92475960063965,48.22333,,,,,,,,,,,0,0,0,0,0,0,2707.7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.0,0,0,0,0,0,0,0,2895.0405,0,0,0,0,0,0,0,0,0,0,0,0,
6961,96.01865067130538,48.23375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852.0,0,0,0,0,0,0,0,0,0,0,1678.0,0,0,0,0,0,0,0,0,0,0,2091.0,0,0,0,1876.1833,0,0,0,0,
6962,66.99982194548879,48.2375,,,,,,,,,,,0,0,0,1167.0,0,0,1721.0,0,2052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.2026,0,0,0,0,0,1758.0,0,
6963,55.00069411583204,48.24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.0,0,0,0,0,1961.0,0,0,0,0,3242.7424,0,0,0,0,0,0,0,0,0,0,0,0,
6964,132.9903563811088,48.241997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.0,0,0,959.90454,0,0,0,0,0,0,0,0,0,0,0,1012.0,969.0,0,0,0,0,0,0,870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6969,280.9147908727325,48.255,,,,,,,,,,,0,0,0,1184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.0,0,0,0,0,0,1501.3904,0,0,0,
6975,84.02043977763192,48.261253,,,,,,,,,,,0,0,0,0,0,895.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.0,0,1033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.8532,0,0,0,0,
6976,98.0301258324416,48.2625,,,,,,,,,,,0,1213.3914,764.0,0,0,0,0,0,0,0,808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6978,54.99955744621546,48.268,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1929.0,0,0,0,2198.0,0,0,3030.0,0,0,0,0,0,0,0,0,0,2068.0,0,0,0,0,0,3140.0,2628.0,0,0,0,0,0,0,0,2894.0,0,0,0,0,0,0,3265.0,0,0,0,0,0,2335.9722,2545.0,0,
6982,96.01625861822745,48.269997,,,,,,,,,,,0,1586.0543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938.0,1982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439.0,
