row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,53_Brote_24_ 8mg_2.mzXML Peak height,65_QC.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,21_QC.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,9_QC.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,10_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,44_QC.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,66_QC.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,5_Ext_blank.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,32_QC.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,
536,274.1031432843898,55.62754,,,,,,,,,,,0,996.5881,0,1100.5903,1433.5535,1669.287,1228.0876,1013.4207,1099.4995,0,963.64923,1159.7646,0,1129.2223,1127.106,1516.6937,869.0798,2418.2798,1037.2615,1875.8558,1008.2785,1045.9595,1234.9363,2348.3687,2183.304,1142.3263,1078.7512,1251.5305,970.7316,1732.7329,0,1099.9569,2302.7668,0,1133.4132,1085.0922,1258.46,968.4279,1630.0396,2361.529,1146.9883,1155.0056,1237.8868,1491.6848,1388.6427,1007.90125,1504.4331,1814.7489,2631.2197,1029.4812,1260.4485,0,1605.7084,1254.0245,1768.5319,0,1710.8644,
80,274.10399629877816,54.316734,,,,,,,,,,,0,640.0183,0,702.2115,948.8307,994.82153,806.5237,513.5109,727.22003,0,638.1206,517.19617,0,648.37396,700.0726,734.0817,852.4714,1400.9996,461.4096,1159.2566,564.29944,715.36676,865.3318,1295.284,1124.5159,777.67993,682.59106,1173.6414,984.0906,927.6849,0,1095.2537,1358.8702,0,449.03235,697.5201,708.4874,564.89703,912.6165,1206.8065,1091.5531,644.02057,815.85944,775.7623,847.81335,968.84863,1379.2188,1128.7908,1526.2788,1069.8882,1145.5812,0,1527.5496,753.42334,1105.8486,0,1135.4249,
183,275.11522477018946,54.31848,,,,,,,,,,,0,0,0,0,422.5698,0,0,0,0,0,0,0,0,0,0,0,400.61328,595.2844,0,500.10754,0,0,0,551.7398,525.2825,0,0,518.4145,442.94476,447.07062,0,432.56848,511.71658,0,0,0,0,0,404.01077,492.34326,476.44,0,0,0,0,456.32364,557.79144,485.32788,662.13763,470.39557,500.28735,0,582.47076,0,433.14154,0,476.23047,
542,275.1272835957943,55.627632,,,,,,,,,,,0,1095.625,0,1213.0837,1619.6273,1826.3302,1310.0631,1141.2441,1246.0559,0,1034.6198,1245.0612,912.1177,1327.1056,1313.1099,1638.6152,972.67505,2736.5215,1221.0242,2058.6833,1081.9061,1160.3187,1455.9729,2610.5247,2448.126,1351.4666,1192.7676,1373.1971,1055.5377,1843.6715,0,1114.7277,2595.267,939.4214,1275.7888,1159.1327,1398.9569,1007.1922,1756.1566,2490.8772,1256.05,1289.7676,1311.9042,1684.7156,1565.7744,1152.7725,1714.9758,1943.3265,3013.8313,1310.2766,1273.9032,0,1816.6158,1471.0098,1860.4374,0,1948.5381,
795,280.9371517329974,55.905014,,,,,,,,,,,8400.985,0,8467.11,8936.894,0,7217.385,7291.936,8776.16,7847.3745,7791.365,5236.306,0,0,7795.1606,0,7308.665,8182.611,9412.786,0,0,8525.237,7559.431,0,8139.326,7641.8936,8611.066,8911.729,0,7318.5513,8058.2793,0,8161.499,0,6171.894,0,7850.8115,6276.7085,8135.4326,0,0,0,6637.944,7957.014,8468.414,0,7057.954,0,0,9612.012,0,0,6527.824,0,8650.67,0,8577.503,0,
290,280.94406041647244,54.76635,,,,,,,,,,,0,8969.419,0,8777.555,8063.964,8290.262,7861.189,8351.075,8697.486,0,5729.4634,8195.675,5906.713,8276.17,8878.686,8222.409,8233.384,7734.532,7354.574,8949.566,8368.5,8360.351,8974.388,7039.7754,8450.425,9035.111,9322.958,7397.617,8756.882,9057.637,0,9790.352,8118.8926,6480.9707,0,8696.292,6764.204,7790.313,8596.481,8891.476,9361.547,7124.7075,8621.943,8804.847,7305.0356,8757.729,8448.186,9039.266,8410.478,9619.126,9794.805,6615.614,10148.22,9190.938,8975.753,8654.291,8477.914,
785,281.9312017705364,55.901676,,,,,,,,,,,0,0,2497.465,2515.5796,0,0,0,2413.1667,0,0,1591.0908,0,0,0,0,2254.8074,2254.619,2572.2053,0,0,2365.4255,0,2424.6663,2202.2478,0,0,2548.71,1785.9219,2148.6436,0,0,0,0,1695.2739,0,0,1802.1138,2213.276,0,0,0,0,0,0,0,2101.9717,0,0,2728.1611,0,0,1906.9343,0,0,2453.6223,2491.6758,0,
244,281.98206070036815,54.76517,,,,,,,,,,,2671.1704,3974.2234,2811.153,4679.792,3768.6165,4307.697,3815.7761,3738.3953,4451.159,2426.385,2894.9229,3107.802,2793.6758,4113.811,4077.7615,4155.748,4055.1023,4097.598,2743.6863,4523.3228,3762.808,4136.2134,4213.747,3731.0906,4336.6147,4140.3315,4740.9116,4781.715,5105.5083,4445.862,0,6033.9136,4478.7305,3435.467,3074.8276,4317.1074,3462.9895,3561.5947,4399.5317,4734.825,5384.4575,3718.0051,4248.3184,4270.96,3493.3916,5232.859,5395.0317,4493.934,4365.061,5286.992,5516.2812,3295.9365,6230.1885,4498.4185,4359.6753,4160.991,4138.2715,
64,282.958065328377,54.31637,,,,,,,,,,,0,0,0,0,0,0,1573.1896,0,0,0,0,0,1219.0565,0,0,1607.0555,0,1697.5521,0,0,0,0,1797.4939,1572.6594,1751.7362,0,0,1464.5753,0,0,0,1815.8973,1770.6018,0,0,0,0,0,1680.8188,1793.7241,1819.3834,0,0,1793.5018,1496.8591,0,1721.1487,1839.2435,1806.1703,0,1856.2079,0,1988.9252,0,1824.8153,0,1732.8712,
528,282.96590330831316,55.627304,,,,,,,,,,,0,1834.3226,0,1877.761,1901.5247,1968.0768,1810.762,1884.6332,1778.9644,0,1253.2546,1912.2422,1292.9513,1872.9581,2034.5688,1914.2318,1645.1746,2198.2437,1805.6254,2158.5977,1777.1484,1712.7522,1928.7397,2041.8058,2222.833,1876.0082,1974.8453,1479.9304,1709.5122,2218.3374,0,1787.421,2207.8955,1314.3177,1937.9517,1765.971,1538.4368,1759.0487,1973.3694,2403.5676,1881.0863,1591.3275,1906.2089,2022.766,1771.9133,1673.0425,1783.8901,2194.3403,2485.106,1964.3164,1904.7666,1384.934,2076.2717,1951.5087,2171.3613,0,2013.4701,
253,283.0038528361676,54.765434,,,,,,,,,,,2021.0651,3151.7634,2046.1792,3880.9438,3220.1602,3656.1292,3266.7385,3043.7434,3715.9343,1837.9817,2417.8252,2440.4077,2474.5605,3346.4158,3353.238,3534.6643,3426.8003,3466.2568,2022.2961,3760.003,3030.6133,3528.4072,3590.5784,3165.3616,3687.5303,3354.577,3909.1235,4291.415,4644.0747,3796.3975,0,5139.3438,3889.9675,2837.9607,2318.1562,3541.8584,2918.9087,2859.5042,3623.885,3749.8098,4615.789,3072.8762,3471.9692,3459.4285,3045.8206,4563.012,4963.4053,3820.7905,3758.7317,4664.4766,4578.969,2769.223,5425.8643,3730.4568,3550.047,3335.6953,3577.9429,
184,283.9747153797998,54.318504,,,,,,,,,,,0,0,0,0,0,0,0,0,436.6597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.0487,0,0,0,0,468.39914,499.6744,0,0,0,0,0,0,0,498.88428,0,0,0,0,428.357,493.42563,0,0,483.64563,468.94705,0,546.92255,0,0,0,0,
692,283.9888909740866,55.63077,,,,,,,,,,,0,0,0,520.7437,0,0,0,0,531.6718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.65155,442.12454,454.4132,0,0,545.5041,584.08203,0,0,0,0,0,0,0,477.94836,0,0,0,0,468.29715,518.1883,0,0,466.05557,533.05,0,538.4064,0,0,0,0,
421,284.06599680503655,54.770004,,,,,,,,,,,0,0,0,918.0291,0,0,0,0,942.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955.17487,1003.6394,1085.0569,0,0,1152.9081,918.8689,0,0,0,0,0,0,0,1065.1785,0,0,0,0,1048.9755,1144.3417,0,0,1105.1703,1080.3043,0,1273.986,0,0,0,0,
560,285.04682978849394,55.628002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.034,0,460.48383,0,0,0,470.526,463.80844,0,0,0,0,0,0,0,476.00424,0,0,0,0,0,0,479.77377,0,0,0,416.83392,0,0,0,440.95096,489.2707,0,0,0,0,0,426.59497,0,0,
803,285.0495675651973,56.016666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.68127,0,0,0,0,0,458.02747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.20496,0,0,0,0,0,0,0,0,
247,285.07831756188506,54.765274,,,,,,,,,,,808.38904,2171.8853,0,2973.1995,2238.0562,2868.293,2430.648,1898.8188,2903.6338,0,1696.6146,1254.4148,1740.0582,2382.111,2350.6233,2440.845,2524.246,2474.8323,1128.6129,2905.269,1879.2112,2532.4482,2655.205,2350.3464,2836.7117,2411.6255,2991.2192,3679.2036,4050.8064,2895.001,0,4365.884,2860.6587,2222.219,1243.5447,2699.108,2061.4011,2123.9033,2635.73,2928.7148,3676.5066,2328.4822,2503.8528,2512.272,2119.0413,3993.611,4175.946,2831.4453,2832.3354,3665.5054,3819.1726,2147.9944,4731.126,2718.9277,2700.8193,2401.795,2728.9497,
392,286.0857869528476,54.767677,,,,,,,,,,,0,0,0,1050.7019,0,996.0641,0,0,900.39557,0,0,0,0,0,0,883.6917,961.85455,0,0,1003.0729,0,879.52466,908.2975,0,1071.9977,0,1044.9572,1217.8486,1303.2269,987.90845,0,1489.1327,1096.4982,0,0,896.14844,0,0,957.6623,1066.7405,1296.7388,0,871.12683,0,0,1414.8042,1450.3577,961.8807,951.001,1264.8094,1332.8297,0,1651.8695,929.90027,892.26154,0,892.9866,
530,288.0967252111711,55.627316,,,,,,,,,,,0,400.3586,0,469.33768,571.7329,669.7225,585.0448,0,477.34586,0,0,0,0,458.88525,528.356,641.5577,428.0219,998.8382,0,752.99316,0,461.04807,529.18634,932.30597,933.1347,533.8081,504.66165,566.4544,0,673.6401,0,414.5407,930.33606,0,0,486.68814,513.54596,0,683.50836,899.5515,502.611,516.76825,489.44556,630.2413,635.29584,409.71036,674.38446,779.0899,1006.7983,483.38574,490.102,0,661.44556,545.6868,712.1948,0,713.2252,
105,288.1371856683105,54.317154,,,,,,,,,,,0,930.55444,0,1018.2262,1317.2112,1370.474,1096.6898,0,964.2592,0,0,0,0,950.23505,1073.8702,1160.4146,1224.8444,1954.7424,0,1725.3468,0,977.6388,1214.4557,1754.6604,1591.4097,1098.5406,1063.7489,1765.3785,1382.3259,1328.323,0,1548.1033,1755.4417,0,0,882.52795,912.11444,0,1284.4929,1804.0814,1497.0062,932.7444,1129.6117,1050.4243,1241.8075,1500.5231,2005.6127,1685.1023,2156.7793,1532.3475,1566.8839,985.6283,2293.898,1081.1428,1561.0859,1113.3171,1547.3456,
566,289.10710980195887,55.628056,,,,,,,,,,,0,400.39816,0,422.03235,557.28046,574.6705,450.65186,0,0,0,0,406.18143,0,402.35828,431.48315,514.90784,0,805.1991,0,674.5629,0,0,460.36646,778.13696,726.2661,433.45114,424.86237,444.60413,0,610.9928,0,0,778.2818,0,0,0,470.44916,0,532.3233,776.03925,400.20398,421.06735,406.45407,464.71722,521.034,0,584.04443,643.8862,875.8941,402.08435,430.9889,0,584.6097,435.645,577.40735,0,550.8689,
49,289.14017035808484,54.315758,,,,,,,,,,,0,2764.5852,0,3170.673,4099.038,3987.4155,3405.4067,2236.4983,3002.6055,0,2474.4873,1961.762,2302.0608,2872.1604,3153.5266,3349.1792,3765.3577,6255.999,1780.4635,5136.9424,2384.7346,2796.4285,3661.3093,5765.8325,5117.893,3356.3308,3046.2935,5283.51,4262.9087,4023.6863,0,4667.2954,5842.3203,2330.1602,2005.625,2691.6733,2813.0947,2329.2642,3962.6575,5810.6963,4936.454,2813.7292,3540.435,3397.847,3820.8752,4513.507,6401.4585,5112.1714,6678.728,4825.411,5026.686,3132.2751,6938.3477,3161.7205,4771.2183,3482.7134,4880.9897,
675,290.12992335237743,55.62959,,,,,,,,,,,0,0,0,0,0,411.03073,0,0,0,0,0,0,0,0,0,0,0,581.1399,0,449.60443,0,0,0,601.91077,487.94345,0,0,0,0,455.95325,0,0,587.3648,0,0,0,0,0,0,516.2942,0,0,0,0,0,0,0,431.53186,629.5554,0,0,0,0,0,425.17947,0,416.58743,
82,290.14230763288543,54.316803,,,,,,,,,,,0,0,0,0,1034.563,1032.7126,0,0,0,0,0,0,0,0,0,0,937.42236,1501.3304,0,1221.3864,0,0,0,1402.7528,1310.0641,0,0,1270.4126,1011.93427,1020.1278,0,1127.2291,1347.3217,0,0,0,0,0,945.41614,1405.3756,1161.9441,0,0,0,986.6058,1047.593,1555.2217,1177.815,1521.7853,1231.4652,1196.294,0,1526.9817,0,1195.5989,0,1203.0399,
386,295.07177776992427,54.76757,,,,,,,,,,,0,913.052,0,1224.2488,870.82513,1106.7816,956.70874,0,1066.4681,0,0,0,0,1032.0251,898.7607,1003.1213,973.65967,1017.08466,0,1170.6737,0,1054.5603,1045.1798,0,1041.6754,962.61035,1085.3639,1381.4779,1481.4878,1102.5051,0,1650.0409,1211.6198,0,0,1014.69696,923.66296,0,998.81793,1212.5839,1436.7247,963.8787,979.1834,964.3694,912.94147,1521.9365,1533.2168,992.8627,1202.2864,1429.9667,1454.2301,0,1926.0654,1092.2285,1062.7446,0,962.1952,
798,296.07801980284194,55.909283,,,,,,,,,,,0,0,482.0265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304.6606,0,0,0,0,0,1193.9294,0,0,0,0,406.5407,0,0,451.79047,0,0,0,0,0,0,0,0,0,0,0,0,0,424.48743,0,0,1330.3347,0,0,0,0,0,0,0,0,
402,296.09861034734257,54.76808,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.9951,0,0,0,0,0,639.40894,0,0,0,1030.4547,1021.95294,0,0,1145.3887,0,0,0,0,0,0,0,879.5152,1021.7558,0,0,0,0,997.1677,1010.26874,0,795.933,971.6917,1090.5809,0,1218.2893,0,0,0,0,
794,299.06190794821305,55.905003,,,,,,,,,,,779.4848,559.1644,783.3073,1229.4465,0,521.88885,614.58057,1140.6581,647.4622,0,496.7329,0,473.07452,825.83624,683.05493,751.3348,1275.4126,2021.3573,0,626.0033,1097.1595,621.69464,743.55115,2056.133,496.2383,663.6312,1206.7081,0,654.3573,546.2259,0,683.95325,563.7748,800.69403,0,609.0487,646.714,1194.5162,548.81335,494.56064,0,856.20233,653.18243,714.7587,480.62897,634.50635,428.67734,422.0618,2307.8987,0,0,1007.49493,445.25497,836.7751,524.7519,1005.30176,408.27426,
23,299.08279792245526,54.23833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.18634,455.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.55148,0,0,0,0,0,0,0,0,
254,299.0988870468151,54.76544,,,,,,,,,,,986.202,2735.2263,1017.3992,4178.4053,3186.115,3836.329,3372.7126,2683.9216,4012.0127,0,2363.7666,1568.6957,2227.2712,3320.6838,3061.0105,3428.977,3574.0012,3685.2932,1495.2726,4171.8784,2747.674,3751.545,3443.2402,3391.9963,3979.0918,3248.022,4044.2007,5177.959,5472.6997,4050.0334,0,6296.6,4340.1963,2997.3787,1579.9869,3663.1787,2877.844,2738.753,3762.3386,4272.8965,5247.068,3282.2505,3380.113,3431.4255,2901.1453,5729.0234,5967.5615,4002.129,4035.3167,5316.082,5321.5757,3048.661,6707.476,3650.129,3759.9138,3295.171,3849.169,
251,300.0974554895848,54.765354,,,,,,,,,,,2125.9543,6097.5005,2092.4136,9341.631,7155.144,8953.96,7472.1665,5926.9062,8850.592,1880.0778,5403.6694,3529.319,5073.4966,7305.1636,6697.2803,7504.336,7858.625,8023.3657,3108.159,9099.822,6114.201,8392.63,7974.274,7455.116,8831.402,7253.128,9080.732,11650.66,12498.517,8860.068,0,13658.147,9509.278,7250.205,3332.1252,8068.4585,6489.2754,5980.9097,8516.393,9223.416,11808.651,7070.574,7667.5386,7568.8506,6662.377,12650.017,0,8650.566,9074.448,11839.137,11864.766,6507.413,15067.697,8077.944,8291.911,7339.408,8177.502,
789,300.1010795820651,55.90375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.8274,0,0,0,0,0,615.474,0,0,406.84113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.03827,0,0,0,0,0,0,0,0,
238,301.0992114132551,54.76471,,,,,,,,,,,0,1953.0448,0,2898.628,2314.2786,2759.6763,2378.7095,1801.4557,2846.7004,0,1718.1592,1137.4459,1611.1746,2283.7415,2180.975,2345.6326,2444.4233,2719.1357,1018.29486,2822.8296,1899.9745,2623.94,2541.9182,2444.9507,2735.2808,2214.1067,2812.0598,3830.1936,3915.2476,2705.1704,0,4222.0703,2941.1016,2212.9316,1039.8506,2568.2622,2067.913,1913.2899,2592.387,2876.005,3546.006,2247.2866,2409.9106,2459.359,2095.5312,4009.781,4231.5024,2697.4092,2755.6208,3549.2312,3840.796,2036.5385,4773.2974,2637.3145,2509.262,2389.8372,2604.3508,
189,301.1189044282255,54.319122,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.30075,0,433.48413,0,0,0,476.8398,411.63715,0,0,440.2151,0,0,0,422.35895,511.67374,0,0,0,0,0,0,436.36383,408.8869,0,0,0,0,409.31055,506.11115,443.79733,559.76495,406.7107,417.1883,0,520.9663,0,0,0,430.56555,
617,301.1470979793125,55.628536,,,,,,,,,,,0,452.08597,0,424.43478,584.6849,646.56586,431.0157,424.03433,437.1239,0,0,468.661,0,437.67703,446.45898,565.6571,0,910.73065,419.30435,694.93134,0,428.63876,451.65414,805.54266,776.3354,454.7179,470.20267,462.2563,0,646.7741,0,0,786.865,0,0,433.65546,482.36484,0,609.5865,842.7293,441.29977,424.59692,431.16867,506.28113,502.57568,0,536.81366,682.68225,924.70087,464.53873,459.93234,0,643.63617,488.6656,630.89703,0,651.3194,
246,302.104923786305,54.76526,,,,,,,,,,,0,0,0,503.32297,0,529.69794,445.6074,0,506.49985,0,0,0,0,401.16083,461.84833,435.7509,497.9624,409.45212,0,494.91043,0,485.4848,453.25726,430.7352,495.61328,426.21738,568.881,635.72766,706.1932,514.09314,0,743.8428,546.9879,0,0,472.1069,0,0,509.11835,505.06833,650.79926,427.71396,427.95554,411.169,0,661.4018,720.39,472.1252,477.1968,643.2932,650.6734,430.45047,741.52466,481.43185,447.3854,440.81433,444.66458,
525,302.1595036723524,55.62716,,,,,,,,,,,0,1689.4381,0,1924.3563,2415.6797,2856.6946,2050.3696,1687.6055,1889.9608,0,1442.8679,1999.2197,1426.1432,1848.2975,1903.8892,2370.3425,1436.2441,4319.6484,1794.2338,3143.4224,1673.5149,1706.2318,2147.8281,3824.2842,3697.8599,1959.0889,1901.1697,2098.2974,1584.5607,2950.2043,0,1750.0259,3816.7751,1303.3678,1845.557,1776.429,1982.9827,1594.7378,2791.5383,4015.055,1817.2046,1920.7078,2124.682,2365.1523,2350.778,1502.3057,2486.2158,3060.8562,4612.4814,1884.2537,1975.7039,1125.257,2829.6829,2122.3599,2878.546,1333.0608,2870.0986,
521,303.15291836008015,55.626778,,,,,,,,,,,1798.1802,4414.986,1821.8202,5077.2197,6516.909,7337.219,5340.733,4304.608,5000.9795,1424.1919,3814.433,5056.0024,3660.2202,4929.2627,0,0,3818.9683,11424.261,4529.3115,0,4408.1035,4623.4736,5706.135,0,0,5361.04,4873.176,5746.251,4094.5889,0,0,4463.3394,10491.207,3440.5774,4877.0146,4597.7036,5527.4277,4443.1626,0,0,4888.0234,5006.5747,0,6638.0127,6286.131,4268.9263,0,7951.796,11843.274,4843.215,0,2946.8552,0,0,7713.7725,3538.2124,0,
523,304.1622317736996,55.62689,,,,,,,,,,,0,1111.571,0,1262.8673,1638.7091,1796.8582,1349.1003,1122.611,1284.6731,0,986.01996,1282.9902,942.2563,1250.6606,1241.1132,1587.0837,987.17163,2830.3704,1127.4335,2102.0974,1083.7198,1115.9324,1482.762,2604.8833,2446.9912,1299.19,1246.9811,1421.4257,938.4766,1824.27,0,1149.7437,2636.3198,0,1205.3082,1098.1537,1393.2083,1097.323,1778.4227,2591.4597,1134.15,1213.6224,1429.7009,1731.5809,1646.6411,1061.6146,1682.2092,1989.9575,3016.4321,1385.3805,1362.8634,0,1805.9261,1359.5276,1868.2651,0,1893.5839,
268,309.1008257797035,54.76603,,,,,,,,,,,0,891.70776,0,1287.7996,984.21344,1211.6316,1023.1353,0,1187.6129,0,0,0,0,978.1121,922.26935,968.85486,1107.6404,1107.7777,0,1167.2135,0,1102.9098,1125.5525,1016.2661,1174.6567,1001.59924,1281.5391,1597.4341,1614.2233,1231.8915,0,1865.782,1270.423,880.26514,0,1067.9084,895.99054,0,1171.5211,1236.487,1569.7183,1020.3109,1029.7479,1017.20953,892.1733,1630.6368,1694.0062,1169.0337,1172.3809,1542.1436,1550.6924,0,1835.8872,1111.4001,1100.0013,971.8915,1117.9117,
702,313.040665057259,55.6325,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.2759,0,0,0,0,417.68094,0,0,0,0,0,0,0,428.57632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.51227,0,0,0,0,0,0,0,0,
404,313.0901882639749,54.768158,,,,,,,,,,,0,0,0,997.8718,0,950.52106,864.58093,0,921.1246,0,0,0,0,815.9758,0,0,880.99347,0,0,939.08435,0,0,0,0,903.9055,816.61816,959.3256,1135.7781,1254.34,938.80743,0,1421.6503,998.0337,0,0,0,0,0,0,940.13043,1244.7859,0,0,858.1536,0,1292.8019,1333.3992,944.7823,969.3759,1052.4132,1202.2017,0,1462.7719,961.4387,0,0,860.9245,
250,314.11531626128334,54.765347,,,,,,,,,,,840.85095,2250.8975,814.2079,3128.6257,2461.0254,3221.3325,2626.6528,2126.2905,3095.4397,724.8042,1819.4619,1264.8748,1741.9791,2586.2751,2368.3384,2660.984,2835.0366,2770.3716,1180.3269,3233.7004,2184.8418,2924.3857,2775.0488,2689.889,2981.779,2510.2659,3148.1948,4147.095,4359.8994,3195.2505,0,4883.9937,3235.5842,2374.951,1280.6279,2904.1462,2340.6877,2182.157,2892.6643,3386.2942,4033.9524,2493.2554,2577.244,2658.9624,2270.4177,4207.6587,4541.728,3033.5967,3075.3123,4032.5127,4255.7466,2362.17,4998.388,2895.1592,2992.967,2438.655,2976.9434,
791,314.1168055326303,55.90491,,,,,,,,,,,2207.3157,1513.7719,2352.005,3492.0374,892.8794,1410.5453,1896.3154,3076.784,1814.9722,2072.5715,1399.2952,821.91956,1318.4387,2230.546,1863.5862,2156.1536,3588.0232,6209.4385,786.9928,1636.9519,3115.5476,1792.3448,1955.9075,5952.69,1276.2441,1748.8264,3326.0784,1063.8523,1746.9875,1481.5466,0,1867.556,1393.0795,2448.4128,853.8055,1639.0579,1773.4508,3138.435,1420.6653,1472.8379,623.102,2318.0037,1922.5424,2043.766,1263.7224,1878.5502,1108.7467,1074.4446,6633.1655,657.1909,613.27527,3024.475,1309.1163,2463.7627,1477.7878,2991.9287,1063.3802,
22,314.12088907690736,54.23625,,,,,,,,,,,0,0,0,0,0,0,0,526.5044,0,0,0,0,0,0,0,0,869.7754,0,0,0,480.79504,0,0,943.9356,0,0,0,0,0,0,0,0,0,0,0,0,0,539.40735,0,0,0,0,0,0,0,0,0,0,1021.0196,0,0,664.3648,0,0,0,681.34033,0,
72,314.21982998959083,54.316612,,,,,,,,,,,0,441.05722,0,518.06964,582.74304,612.6509,542.0379,0,480.76788,0,465.0935,0,0,0,527.5028,533.90784,0,0,0,769.3792,0,526.81433,576.5185,0,775.1324,547.9774,0,811.9781,651.9967,670.4557,0,737.7888,837.43475,0,0,470.00098,497.25336,0,566.5031,763.7215,719.01996,504.3537,529.1536,573.0889,580.9209,709.89966,943.46747,744.8967,0,780.8356,779.3962,0,953.60315,535.01245,722.32526,0,704.83167,
788,315.0347978728045,55.903584,,,,,,,,,,,902.4554,732.9016,932.5034,1150.9706,0,0,790.10394,1077.8418,724.4874,790.1373,574.13275,0,544.19025,852.966,756.24646,803.26935,1199.9572,1828.8827,0,0,1136.4171,717.4956,776.34064,1716.492,0,751.64075,1152.1821,0,732.69336,718.7408,0,0,0,808.85095,0,716.0961,656.77576,1075.0415,0,0,0,807.798,798.34454,835.34424,628.4106,0,0,0,1779.6158,0,0,925.87286,0,893.4838,0,1062.0503,0,
240,315.0482937494556,54.764893,,,,,,,,,,,586.60803,882.0644,0,1137.0984,935.1759,1099.7781,895.65576,858.69727,1051.4401,0,687.8483,631.16345,722.7408,938.8117,935.98596,934.7515,1081.9683,1013.0026,600.4181,1155.2289,841.2409,1053.3674,974.7424,963.03955,1136.9094,959.04083,1140.9316,1221.0935,1313.2455,1068.5416,0,1486.984,1172.3413,847.59564,619.0487,1042.7446,847.1991,826.0667,1055.0997,1141.3586,1394.6345,877.8931,936.92285,1051.9965,913.95294,1350.1498,1476.0448,1098.6433,1066.3364,1401.9801,1358.2648,859.63025,1685.8163,1069.232,1046.8987,998.91534,1049.9418,
706,315.0556066168588,55.635,,,,,,,,,,,0,0,0,0,0,682.8297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795.06146,0,0,0,0,0,0,0,774.8712,0,575.8411,0,0,0,0,775.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.5554,
